timestamp_s;timestamp_origin;sd_block_id;cyc_condition;cyc_charged;age_type;age_temp;age_soc;age_chg_rate;age_dischg_rate;age_profile;v_max_target_V;v_min_target_V;i_chg_max_A;i_dischg_min_A;i_chg_cutoff_A;i_dischg_cutoff_A;cap_aged_est_Ah;soh_cap;delta_q_Ah;delta_q_chg_Ah;delta_q_dischg_Ah;delta_e_Wh;delta_e_chg_Wh;delta_e_dischg_Wh;coulomb_efficiency;energy_efficiency;ocv_est_start_V;ocv_est_end_V;soc_est_start;soc_est_end;t_start_degC;t_end_degC;cyc_duration_s;num_cycles_op;num_cycles_checkup;total_q_chg_CU_RT_Ah;total_q_dischg_CU_RT_Ah;total_q_chg_cyc_OT_Ah;total_q_dischg_cyc_OT_Ah;total_q_chg_other_RT_Ah;total_q_dischg_other_RT_Ah;total_q_chg_other_OT_Ah;total_q_dischg_other_OT_Ah;total_q_chg_sum_Ah;total_q_dischg_sum_Ah;total_e_chg_CU_RT_Wh;total_e_dischg_CU_RT_Wh;total_e_chg_cyc_OT_Wh;total_e_dischg_cyc_OT_Wh;total_e_chg_other_RT_Wh;total_e_dischg_other_RT_Wh;total_e_chg_other_OT_Wh;total_e_dischg_other_OT_Wh;total_e_chg_sum_Wh;total_e_dischg_sum_Wh;uptime_ticks
1691616857.000;1;6742020096;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.526063;0.526063;0.000000;1.864120;1.864120;0.000000;nan;nan;3.3894;3.6090;12.7527;31.2771;24.95;25.03;2454.00;0;15;46.09;45.81;0.83;0.83;41.19;7.97;5.22;37.88;93.33;92.48;174.82;167.40;2.73;2.73;153.47;25.83;19.89;138.11;350.90;334.08;1608165773
1691621493.000;1;6743214080;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.594384;0.594384;0.000000;2.198436;2.198436;0.000000;nan;nan;3.5976;3.7451;31.1802;52.1105;24.90;25.08;2762.50;0;15;46.09;45.81;0.83;0.83;41.83;8.01;5.22;37.88;93.96;92.52;174.82;167.40;2.73;2.73;155.81;25.97;19.89;138.11;353.24;334.21;1608608006
1691626080.000;1;6744394752;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.562966;0.562966;-0.000000;2.184889;2.184889;-0.000000;nan;nan;3.7319;3.9355;49.5522;69.3761;24.95;24.98;2641.30;0;15;46.09;45.81;0.83;0.83;42.43;8.05;5.22;37.88;94.57;92.56;174.82;167.40;2.73;2.73;158.14;26.11;19.89;138.11;355.57;334.36;1609045415
1691630735.000;1;6745592832;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.491462;0.491462;-0.000000;1.990002;1.990002;-0.000000;nan;nan;3.9308;4.0863;69.6664;86.9724;24.94;25.00;2830.11;0;15;46.09;45.81;0.83;0.83;42.96;8.09;5.22;37.88;95.09;92.60;174.82;167.40;2.73;2.73;160.28;26.25;19.89;138.11;357.71;334.50;1609489412
1691653748.000;1;6751493632;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.007833;0.007833;-0.000000;0.032055;0.032055;-0.000000;nan;nan;4.0781;4.0850;86.3814;86.6573;1.26;1.26;162.60;0;15;46.09;45.81;0.83;0.83;43.00;8.13;5.23;37.88;95.14;92.64;174.82;167.40;2.73;2.73;160.44;26.42;19.92;138.11;357.91;334.67;1611684187
1691660514.000;1;6753233920;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.404008;0.000000;-0.404008;-1.595219;0.000000;-1.595219;nan;nan;4.0789;3.9409;86.7234;72.4176;1.55;1.38;2590.40;0;15;46.09;45.81;0.83;0.83;43.00;8.13;5.26;38.32;95.18;93.08;174.82;167.40;2.73;2.73;160.44;26.42;20.07;139.86;358.06;336.41;1612329530
1691665555.000;1;6754529792;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.569722;0.000000;-0.569722;-2.147349;0.000000;-2.147349;nan;nan;3.9462;3.7355;71.4786;51.3049;1.45;4.01;3025.80;0;15;46.09;45.81;0.83;0.83;43.00;8.13;5.30;38.92;95.22;93.69;174.82;167.40;2.73;2.73;160.44;26.42;20.22;142.15;358.20;338.70;1612810091
1691671833.000;1;6756144128;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.607365;0.000000;-0.607365;-2.180102;0.000000;-2.180102;nan;nan;3.7424;3.5677;50.6392;29.1326;1.49;1.35;4007.59;0;15;46.09;45.81;0.83;0.83;43.00;8.13;5.34;39.57;95.25;94.33;174.82;167.40;2.73;2.73;160.44;26.42;20.36;144.47;358.34;341.02;1613408927
1691676286.000;1;6757290496;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.578380;0.000000;-0.578380;-1.954546;0.000000;-1.954546;nan;nan;3.5901;3.2492;30.2401;9.7598;1.65;1.74;2507.70;0;15;46.09;45.81;0.83;0.83;43.00;8.13;5.38;40.19;95.29;94.95;174.82;167.40;2.73;2.73;160.44;26.42;20.50;146.56;358.49;343.11;1613833683
1691677923.000;1;6757712896;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001575;0.001575;-0.000000;0.005204;0.005204;-0.000000;nan;nan;3.2897;3.3049;8.5944;8.6499;1.64;1.62;37.50;0;15;46.09;45.81;0.83;0.83;43.01;8.14;5.40;40.21;95.33;94.99;174.82;167.40;2.73;2.73;160.48;26.46;20.59;146.64;358.62;343.23;1613989808
1693482711.000;1;7220335104;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.226947;0.000000;-0.226947;-0.677733;0.000000;-0.677733;nan;nan;3.2807;2.6001;8.1922;0.1561;24.93;25.59;925.40;0;16;46.09;45.81;0.88;0.88;43.01;8.37;5.40;40.21;95.39;95.27;174.82;167.40;2.92;2.92;160.48;27.13;20.59;146.64;358.80;344.10;1786113384
1693483125.000;1;7220442112;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.012471;0.000000;-0.012471;-0.031595;0.000000;-0.031595;nan;nan;2.7057;2.5185;0.6579;0.2163;25.20;25.22;115.40;0;16;46.09;45.81;0.88;0.88;43.01;8.38;5.40;40.21;95.39;95.28;174.82;167.40;2.92;2.92;160.48;27.17;20.59;146.64;358.80;344.13;1786153000
1693494362.000;1;7223322624;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.833904;88.926917;2.809954;2.809954;0.000000;10.678245;10.678245;0.000000;nan;nan;2.6077;4.1864;0.3447;99.4996;25.06;25.02;10635.80;0;16;48.90;45.81;0.88;0.88;43.01;8.38;5.40;40.21;98.20;95.28;185.49;167.40;2.92;2.92;160.48;27.17;20.59;146.64;369.48;344.13;1787224530
1693504837.000;1;7226009600;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.818419;87.894583;-2.791949;0.000000;-2.791949;-10.241277;0.000000;-10.241277;99.359214;95.907867;4.1864;2.6370;99.4996;0.4388;25.02;25.29;10176.11;0;16;48.90;48.60;0.88;0.88;43.01;8.38;5.40;40.21;98.20;98.08;185.49;177.65;2.92;2.92;160.48;27.17;20.59;146.64;369.48;354.37;1788223609
1693506038.000;1;7226318848;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.242379;0.242379;0.000000;0.794722;0.794722;0.000000;nan;nan;2.6370;3.3998;0.4388;8.9916;25.29;25.02;1202.60;0;16;48.90;48.60;0.88;0.88;43.25;8.38;5.40;40.21;98.44;98.08;185.49;177.65;2.92;2.92;161.27;27.17;20.59;146.64;370.28;354.37;1788338299
1693510297.000;1;7227414016;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.523846;0.523846;0.000000;1.856315;1.856315;0.000000;nan;nan;3.3896;3.6090;12.7626;31.2476;24.94;25.01;2436.90;0;16;48.90;48.60;0.88;0.88;43.81;8.42;5.40;40.21;99.00;98.11;185.49;177.65;2.92;2.92;163.26;27.29;20.59;146.64;372.26;354.50;1788744386
1693514884.000;1;7228595200;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.593736;0.593736;-0.000000;2.196038;2.196038;-0.000000;nan;nan;3.5975;3.7451;31.1710;52.1222;24.90;25.10;2757.60;0;16;48.90;48.60;0.88;0.88;44.45;8.46;5.40;40.21;99.63;98.15;185.49;177.65;2.92;2.92;165.59;27.43;20.59;146.64;374.60;354.63;1789181766
1693519719.000;1;7229839360;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.563078;0.563078;0.000000;2.185261;2.185261;0.000000;nan;nan;3.7315;3.9355;49.5201;69.3894;24.88;24.98;2639.10;0;16;48.90;48.60;0.88;0.88;45.05;8.50;5.40;40.21;100.24;98.20;185.49;177.65;2.92;2.92;167.94;27.58;20.59;146.64;376.94;354.79;1789642953
1693524455.000;1;7231058432;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.490933;0.490933;0.000000;1.987858;1.987858;0.000000;nan;nan;3.9307;4.0864;69.6624;86.9859;24.95;24.90;2828.50;0;16;48.90;48.60;0.88;0.88;45.58;8.54;5.40;40.21;100.77;98.24;185.49;177.65;2.92;2.92;170.08;27.73;20.59;146.64;379.09;354.94;1790094663
1693547159.000;1;7236878336;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.007443;0.007443;-0.000000;0.030460;0.030460;-0.000000;nan;nan;4.0781;4.0851;86.3955;86.6582;1.20;1.22;154.30;0;16;48.90;48.60;0.88;0.88;45.62;8.58;5.41;40.21;100.82;98.27;185.49;177.65;2.92;2.92;170.24;27.89;20.62;146.64;379.27;355.09;1792259862
1693554193.000;1;7238688256;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.403461;0.000000;-0.403461;-1.592957;0.000000;-1.592957;nan;nan;4.0787;3.9406;86.6767;72.3615;1.51;1.54;2583.90;0;16;48.90;48.60;0.88;0.88;45.62;8.58;5.45;40.66;100.86;98.72;185.49;177.65;2.92;2.92;170.24;27.89;20.79;148.40;379.44;356.85;1792930739
1693559125.000;1;7239956480;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.561597;0.000000;-0.561597;-2.117056;0.000000;-2.117056;nan;nan;3.9461;3.7366;71.4666;51.5406;1.52;1.40;2957.71;0;16;48.90;48.60;0.88;0.88;45.62;8.58;5.49;41.26;100.90;99.32;185.49;177.65;2.92;2.92;170.24;27.89;20.95;150.68;379.60;359.13;1793401117
1693565480.000;1;7241590272;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.614677;0.000000;-0.614677;-2.207034;0.000000;-2.207034;nan;nan;3.7448;3.5677;50.8888;29.0795;1.55;1.49;4021.79;0;16;48.90;48.60;0.88;0.88;45.62;8.58;5.53;41.91;100.93;99.97;185.49;177.65;2.92;2.92;170.24;27.89;21.09;153.02;379.74;361.47;1794007103
1693569826.000;1;7242710016;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.576264;0.000000;-0.576264;-1.947310;0.000000;-1.947310;nan;nan;3.5898;3.2492;30.2010;9.7547;1.74;1.85;2497.40;0;16;48.90;48.60;0.88;0.88;45.62;8.58;5.57;42.53;100.97;100.59;185.49;177.65;2.92;2.92;170.24;27.89;21.23;155.10;379.88;363.55;1794421667
1693571402.000;1;7243117056;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001651;0.001651;-0.000000;0.005457;0.005457;-0.000000;nan;nan;3.2893;3.3049;8.5775;8.6358;1.69;1.66;38.40;0;16;48.90;48.60;0.88;0.88;45.63;8.59;5.59;42.55;101.01;100.62;185.49;177.65;2.92;2.92;170.28;27.92;21.32;155.18;380.00;363.67;1794571967
1695220985.000;1;7665966592;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.226442;0.000000;-0.226442;-0.676939;0.000000;-0.676939;nan;nan;3.2867;2.6001;8.4196;0.3852;24.83;25.55;923.81;0;17;48.90;48.60;0.94;0.94;45.63;8.82;5.59;42.55;101.06;100.91;185.49;177.65;3.10;3.10;170.28;28.60;21.32;155.18;380.18;364.52;1951893703
1695221399.000;1;7666073600;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.012341;0.000000;-0.012341;-0.031272;0.000000;-0.031272;nan;nan;2.7058;2.5188;0.6583;0.2204;25.15;25.17;113.90;0;17;48.90;48.60;0.94;0.94;45.63;8.83;5.59;42.55;101.06;100.92;185.49;177.65;3.10;3.10;170.28;28.63;21.32;155.18;380.18;364.56;1951933175
1695232611.000;1;7668947968;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.827932;88.528776;2.803914;2.803914;0.000000;10.657423;10.657423;0.000000;nan;nan;2.6081;4.1863;0.3459;99.4965;25.01;24.94;10614.20;0;17;51.71;48.60;0.94;0.94;45.63;8.83;5.59;42.55;103.87;100.92;196.15;177.65;3.10;3.10;170.28;28.63;21.32;155.18;390.84;364.56;1953002646
1695243064.000;1;7671628288;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.812120;87.474680;-2.785541;0.000000;-2.785541;-10.220200;0.000000;-10.220200;99.344754;95.897478;4.1863;2.6379;99.4965;0.4417;24.94;25.17;10152.50;0;17;51.71;51.38;0.94;0.94;45.63;8.83;5.59;42.55;103.87;103.70;196.15;187.87;3.10;3.10;170.28;28.63;21.32;155.18;390.84;374.78;1953999474
1695244252.000;1;7671934464;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.239628;0.239628;-0.000000;0.785631;0.785631;-0.000000;nan;nan;2.6379;3.3991;0.4417;8.9153;25.17;24.92;1188.10;0;17;51.71;51.38;0.94;0.94;45.87;8.83;5.59;42.55;104.11;103.70;196.15;187.87;3.10;3.10;171.06;28.63;21.32;155.18;391.62;374.78;1954112781
1695249945.000;1;7673398784;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.521627;0.521627;-0.000000;1.848551;1.848551;-0.000000;nan;nan;3.3875;3.6090;12.6457;31.0912;24.86;24.87;2422.89;0;17;51.71;51.38;0.94;0.94;46.43;8.87;5.59;42.55;104.67;103.74;196.15;187.87;3.10;3.10;173.04;28.76;21.32;155.18;393.61;374.90;1954655611
1695254621.000;1;7674601984;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.593238;0.593238;-0.000000;2.194266;2.194266;-0.000000;nan;nan;3.5975;3.7451;31.1733;52.1511;24.87;24.95;2759.00;0;17;51.71;51.38;0.94;0.94;47.06;8.91;5.59;42.55;105.30;103.78;196.15;187.87;3.10;3.10;175.38;28.90;21.32;155.18;395.94;375.04;1955101600
1695259150.000;1;7675767808;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.562804;0.562804;0.000000;2.184249;2.184249;0.000000;nan;nan;3.7318;3.9358;49.5407;69.4423;24.88;24.90;2644.99;0;17;51.71;51.38;0.94;0.94;47.67;8.95;5.59;42.55;105.90;103.82;196.15;187.87;3.10;3.10;177.71;29.04;21.32;155.18;398.27;375.18;1955533555
1695263939.000;1;7676999680;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.490921;0.490921;-0.000000;1.987798;1.987798;-0.000000;nan;nan;3.9306;4.0864;69.6425;87.0023;24.83;24.87;2830.80;0;17;51.71;51.38;0.94;0.94;48.19;8.99;5.59;42.55;106.43;103.86;196.15;187.87;3.10;3.10;179.85;29.19;21.32;155.18;400.41;375.33;1955990328
1695282823.000;1;7681841664;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.006743;0.006743;-0.000000;0.027594;0.027594;-0.000000;nan;nan;4.0783;4.0851;86.4569;86.6953;0.98;1.06;140.90;0;17;51.71;51.38;0.94;0.94;48.23;9.02;5.60;42.55;106.48;103.90;196.15;187.87;3.10;3.10;180.01;29.35;21.34;155.18;400.60;375.49;1957791362
1695289891.000;1;7683659776;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.403082;0.000000;-0.403082;-1.591325;0.000000;-1.591325;nan;nan;4.0789;3.9408;86.7386;72.4048;1.31;1.28;2595.71;0;17;51.71;51.38;0.94;0.94;48.23;9.02;5.64;42.99;106.51;104.34;196.15;187.87;3.10;3.10;180.01;29.35;21.50;156.93;400.75;377.24;1958465328
1695294826.000;1;7684929024;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.561415;0.000000;-0.561415;-2.116125;0.000000;-2.116125;nan;nan;3.9463;3.7366;71.4902;51.5261;1.33;1.28;2972.81;0;17;51.71;51.38;0.94;0.94;48.23;9.02;5.68;43.59;106.55;104.94;196.15;187.87;3.10;3.10;180.01;29.35;21.65;159.19;400.91;379.50;1958936088
1695301224.000;1;7686574080;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.614866;0.000000;-0.614866;-2.207408;0.000000;-2.207408;nan;nan;3.7450;3.5677;50.9096;29.0447;1.31;1.40;4041.20;0;17;51.71;51.38;0.94;0.94;48.23;9.02;5.71;44.25;106.59;105.59;196.15;187.87;3.10;3.10;180.01;29.35;21.79;161.53;401.05;381.84;1959546259
1695305697.000;1;7687726592;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.573767;0.000000;-0.573767;-1.938370;0.000000;-1.938370;nan;nan;3.5899;3.2492;30.2173;9.8139;1.37;1.69;2491.80;0;17;51.71;51.38;0.94;0.94;48.23;9.02;5.75;44.86;106.63;106.21;196.15;187.87;3.10;3.10;180.01;29.35;21.93;163.61;401.19;383.92;1959972808
1695307424.000;1;7688171520;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001423;0.001423;-0.000000;0.004702;0.004702;-0.000000;nan;nan;3.2907;3.3049;8.6330;8.6833;1.62;1.58;35.11;0;17;51.71;51.38;0.94;0.94;48.25;9.04;5.78;44.88;106.67;106.24;196.15;187.87;3.10;3.10;180.05;29.39;22.02;163.69;401.32;384.04;1960137571
1697033506.000;1;8130397184;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.223785;0.000000;-0.223785;-0.669243;0.000000;-0.669243;nan;nan;3.2868;2.6001;8.4238;0.4659;24.87;25.58;911.30;0;18;51.71;51.38;0.99;0.99;48.25;9.26;5.78;44.88;106.72;106.52;196.15;187.87;3.28;3.28;180.05;30.06;22.02;163.69;401.50;384.90;2124755106
1697033920.000;1;8130504192;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.012305;0.000000;-0.012306;-0.031192;0.000000;-0.031192;nan;nan;2.7065;2.5190;0.6604;0.2228;25.20;25.23;113.20;0;18;51.71;51.38;0.99;0.99;48.25;9.27;5.78;44.88;106.72;106.54;196.15;187.87;3.28;3.28;180.05;30.09;22.02;163.69;401.50;384.93;2124794511
1697045110.000;1;8133371904;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.822612;88.174152;2.798584;2.798584;0.000000;10.638535;10.638535;0.000000;nan;nan;2.6082;4.1863;0.3464;99.4951;25.07;25.00;10590.61;0;18;54.50;51.38;0.99;0.99;48.25;9.27;5.78;44.88;109.52;106.54;206.79;187.87;3.28;3.28;180.05;30.09;22.02;163.69;412.14;384.93;2125861732
1697055541.000;1;8136046080;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.807160;87.143975;-2.780517;0.000000;-2.780517;-10.204825;0.000000;-10.204825;99.354422;95.923215;4.1863;2.6387;99.4951;0.4442;25.00;25.25;10131.60;0;18;54.50;54.17;0.99;0.99;48.25;9.27;5.78;44.88;109.52;109.32;206.79;198.07;3.28;3.28;180.05;30.09;22.02;163.69;412.14;395.13;2126856568
1697056719.000;1;8136348672;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.237557;0.237557;0.000000;0.778747;0.778747;0.000000;nan;nan;2.6387;3.3985;0.4442;8.8604;25.25;25.00;1178.00;0;18;54.50;54.17;0.99;0.99;48.48;9.27;5.78;44.88;109.76;109.32;206.79;198.07;3.28;3.28;180.83;30.09;22.02;163.69;412.92;395.13;2126968912
1697061432.000;1;8137558528;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.519910;0.519910;-0.000000;1.842454;1.842454;-0.000000;nan;nan;3.3889;3.6090;12.7272;31.1467;24.97;24.92;2411.29;0;18;54.50;54.17;0.99;0.99;49.04;9.31;5.78;44.88;110.32;109.35;206.79;198.07;3.28;3.28;182.80;30.21;22.02;163.69;414.89;395.26;2127418314
1697066108.000;1;8138761216;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.592306;0.592306;0.000000;2.190787;2.190787;0.000000;nan;nan;3.5975;3.7452;31.1672;52.1515;24.96;24.98;2755.40;0;18;54.50;54.17;0.99;0.99;49.67;9.35;5.78;44.88;110.95;109.39;206.79;198.07;3.28;3.28;185.13;30.34;22.02;163.69;417.22;395.39;2127864323
1697070611.000;1;8139918848;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.562180;0.562180;-0.000000;2.181849;2.181849;-0.000000;nan;nan;3.7320;3.9359;49.5686;69.4856;24.94;24.94;2645.90;0;18;54.50;54.17;0.99;0.99;50.27;9.39;5.78;44.88;111.55;109.43;206.79;198.07;3.28;3.28;187.45;30.48;22.02;163.69;419.54;395.53;2128293703
1697075314.000;1;8141127168;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.490255;0.490255;0.000000;1.985147;1.985147;0.000000;nan;nan;3.9308;4.0865;69.6709;87.0398;24.91;24.94;2827.10;0;18;54.50;54.17;0.99;0.99;50.80;9.42;5.78;44.88;112.08;109.47;206.79;198.07;3.28;3.28;189.59;30.63;22.02;163.69;421.68;395.68;2128742200
1697103124.000;1;8147496960;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.403752;0.000000;-0.403752;-1.593968;0.000000;-1.593968;nan;nan;4.0790;3.9407;86.7603;72.3774;1.38;1.35;2604.00;0;18;54.50;54.17;0.99;0.99;50.83;9.45;5.83;45.34;112.16;109.95;206.79;198.07;3.28;3.28;189.69;30.74;22.25;165.48;422.02;397.57;2131394540
1697107935.000;1;8148732928;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.560723;0.000000;-0.560723;-2.113512;0.000000;-2.113512;nan;nan;3.9460;3.7364;71.4592;51.4845;1.35;1.30;2965.50;0;18;54.50;54.17;0.99;0.99;50.83;9.45;5.87;45.94;112.20;110.55;206.79;198.07;3.28;3.28;189.69;30.74;22.40;167.74;422.17;399.83;2131853305
1697113903.000;1;8150266368;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.614016;0.000000;-0.614016;-2.204347;0.000000;-2.204347;nan;nan;3.7447;3.5677;50.8753;29.0021;1.34;1.30;4029.01;0;18;54.50;54.17;0.99;0.99;50.83;9.45;5.91;46.59;112.23;111.20;206.79;198.07;3.28;3.28;189.69;30.74;22.54;170.08;422.31;402.17;2132422526
1697118322.000;1;8151402496;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.572573;0.000000;-0.572573;-1.934468;0.000000;-1.934468;nan;nan;3.5900;3.2492;30.2276;9.8308;1.45;1.70;2482.90;0;18;54.50;54.17;0.99;0.99;50.83;9.45;5.95;47.20;112.27;111.81;206.79;198.07;3.28;3.28;189.69;30.74;22.68;172.15;422.44;404.24;2132843974
1697120023.000;1;8151840256;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001470;0.001470;-0.000000;0.004857;0.004857;-0.000000;nan;nan;3.2903;3.3049;8.6161;8.6682;1.60;1.57;35.89;0;18;54.50;54.17;0.99;0.99;50.84;9.46;5.97;47.22;112.31;111.85;206.79;198.07;3.28;3.28;189.73;30.78;22.77;172.24;422.57;404.36;2133006259
1698847861.000;1;8594436096;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.221331;0.000000;-0.221331;-0.662071;0.000000;-0.662071;nan;nan;3.2869;2.6001;8.4258;0.5413;24.87;25.58;902.10;0;19;54.50;54.17;1.05;1.05;50.84;9.68;5.97;47.22;112.37;112.12;206.79;198.07;3.47;3.47;189.73;31.44;22.77;172.24;422.76;405.22;2297791122
1698848272.000;1;8594542592;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.012191;0.000000;-0.012191;-0.030909;0.000000;-0.030909;nan;nan;2.7065;2.5192;0.6605;0.2262;25.21;25.24;111.80;0;19;54.50;54.17;1.05;1.05;50.84;9.70;5.97;47.22;112.37;112.14;206.79;198.07;3.47;3.47;189.73;31.47;22.77;172.24;422.76;405.25;2297830394
1698859443.000;1;8597405184;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.817458;87.830561;2.793458;2.793458;-0.000000;10.620580;10.620580;-0.000000;nan;nan;2.6085;4.1863;0.3472;99.4953;25.10;24.99;10571.10;0;19;57.30;54.17;1.05;1.05;50.84;9.70;5.97;47.22;115.16;112.14;217.41;198.07;3.47;3.47;189.73;31.47;22.77;172.24;433.38;405.25;2298895755
